id,Label,,,,,
M066_A1-29/12/2016,0.0812878,,,,,
M066_A1-30/12/2016,0.0812878,,,,,
M066_A1-31/12/2016,0.0812878,,,,,
M066_A1-01/01/2017,0.0812878,,,,,
M066_A1-02/01/2017,0.0812878,,,,,
M066_A1-03/01/2017,0.0812878,,,,,
M066_A1-04/01/2017,0.0812878,,,,,
M066_A1-05/01/2017,0.0812878,,,,,
M066_A1-06/01/2017,0.0812878,,,,,
M066_A1-07/01/2017,0.0812878,,,,,
M066_A1-08/01/2017,0.0812878,,,,,
M066_A1-09/01/2017,0.0812878,,,,,
M066_A1-10/01/2017,0.0812878,,,,,
M066_A1-11/01/2017,0.0812878,,,,,
M066_A1-12/01/2017,0.0812878,,,,,
M066_A1-13/01/2017,0.0812878,,,,,
M066_A1-14/01/2017,0.0812878,,,,,
M066_A1-15/01/2017,0.0812878,,,,,
M066_A1-16/01/2017,0.0812878,,,,,
M066_A1-17/01/2017,0.0812878,,,,,
M066_A1-18/01/2017,0.0812878,,,,,
M066_A1-19/01/2017,0.0812878,,,,,
M066_A1-20/01/2017,0.0812878,,,,,
M066_A1-21/01/2017,0.0812878,,,,,
M066_A1-22/01/2017,0.0812878,,,,,
M066_A1-23/01/2017,0.0812878,,,,,
M066_A1-24/01/2017,0.0812878,,,,,
M066_A1-25/01/2017,0.0812878,,,,,
M066_A1-26/01/2017,0.0812878,,,,,
M066_A1-27/01/2017,0.0812878,,,,,
M066_A1-28/01/2017,0.0812878,,,,,
M066_A1-29/01/2017,0.0812878,,,,,
M066_A1-30/01/2017,0.0812878,,,,,
M066_A1-31/01/2017,0.0812878,,,,,
M066_A1-01/02/2017,0.0812878,,,,,
M066_A1-02/02/2017,0.0812878,,,,,
M066_A1-03/02/2017,0.0812878,,,,,
M066_A1-04/02/2017,0.0812878,,,,,
M066_A1-05/02/2017,0.0812878,,,,,
M066_A1-06/02/2017,0.0812878,,,,,
M066_A1-07/02/2017,0.0812878,,,,,
M066_A1-08/02/2017,0.0812878,,,,,
M066_A1-09/02/2017,0.0812878,,,,,
M066_A1-10/02/2017,0.0812878,,,,,
M066_A1-11/02/2017,0.0812878,,,,,
M066_A1-12/02/2017,0.0812878,,,,,
M066_A1-13/02/2017,0.0812878,,,,,
M066_A1-14/02/2017,0.0812878,,,,,
M066_A1-15/02/2017,0.0812878,,,,,
M066_A1-16/02/2017,0.0812878,,,,,
M066_A1-17/02/2017,0.0812878,,,,,
M066_A1-18/02/2017,0.0812878,,,,,
M066_A1-19/02/2017,0.0812878,,,,,
M066_A1-20/02/2017,0.0812878,,,,,
M066_A1-21/02/2017,0.0812878,,,,,
M066_A1-22/02/2017,0.0812878,,,,,
M066_A1-23/02/2017,0.0812878,,,,,
M066_A1-24/02/2017,0.0812878,,,,,
M066_A1-25/02/2017,0.0812878,,,,,
M066_A1-26/02/2017,0.0812878,,,,,
M066_A1-27/02/2017,0.0812878,,,,,
M066_A1-28/02/2017,0.0812878,,,,,
M066_A1-01/03/2017,0.0812878,,,,,
M066_A1-02/03/2017,0.0812878,,,,,
M066_A1-03/03/2017,0.0812878,,,,,
M066_A1-04/03/2017,0.0812878,,,,,
M066_A1-05/03/2017,0.0812878,,,,,
M066_A1-06/03/2017,0.0812878,,,,,
M066_A1-07/03/2017,0.0812878,,,,,
M066_A1-08/03/2017,0.0812878,,,,,
M066_A1-09/03/2017,0.0812878,,,,,
M066_A1-10/03/2017,0.0812878,,,,,
M066_A1-11/03/2017,0.0812878,,,,,
M066_A1-12/03/2017,0.0812878,,,,,
M066_A1-13/03/2017,0.0812878,,,,,
M066_A1-14/03/2017,0.0812878,,,,,
M066_A1-15/03/2017,0.0812878,,,,,
M066_A1-16/03/2017,0.0812878,,,,,
M066_A1-17/03/2017,0.0812878,,,,,
M066_A1-18/03/2017,0.0812878,,,,,
M066_A1-19/03/2017,0.0812878,,,,,
M066_A1-20/03/2017,0.0812878,,,,,
M066_A1-21/03/2017,0.0812878,,,,,
M066_A1-22/03/2017,0.0812878,,,,,
M066_A1-23/03/2017,0.0812878,,,,,
M066_A1-24/03/2017,0.0812878,,,,,
M066_A1-25/03/2017,0.0812878,,,,,
M066_A1-26/03/2017,0.0812878,,,,,
M066_A1-27/03/2017,0.0812878,,,,,
M066_A1-28/03/2017,0.0812878,,,,,
M066_A1-29/03/2017,0.0812878,,,,,
M066_A1-30/03/2017,0.0812878,,,,,
M066_A1-31/03/2017,0.0812878,,,,,
M066_A1-01/04/2017,0.0812878,,,,,
M066_A1-02/04/2017,0.0812878,,,,,
M066_A1-03/04/2017,0.0812878,,,,,
M066_A1-04/04/2017,0.0812878,,,,,
M066_A1-05/04/2017,0.0812878,,,,,
M066_A1-06/04/2017,0.0812878,,,,,
M066_A1-07/04/2017,0.0812878,,,,,
M066_A1-08/04/2017,0.0812878,,,,,
M066_A1-09/04/2017,0.0812878,,,,,
M066_A1-10/04/2017,0.0812878,,,,,
M066_A1-11/04/2017,0.0812878,,,,,
M066_A1-12/04/2017,0.0812878,,,,,
M066_A1-13/04/2017,0.0812878,,,,,
M066_A1-14/04/2017,0.0812878,,,,,
M066_A1-15/04/2017,0.0812878,,,,,
M066_A1-16/04/2017,0.0812878,,,,,
M066_A1-17/04/2017,0.0812878,,,,,
M066_A1-18/04/2017,0.0812878,,,,,
M066_A1-19/04/2017,0.0812878,,,,,
M066_A1-20/04/2017,0.0812878,,,,,
M066_A1-21/04/2017,0.0812878,,,,,
M066_A1-22/04/2017,0.0812878,,,,,
M066_A1-23/04/2017,0.0812878,,,,,
M066_A1-24/04/2017,0.0812878,,,,,
M066_A1-25/04/2017,0.0812878,,,,,
M066_A1-26/04/2017,0.0812878,,,,,
M066_A1-27/04/2017,0.0812878,,,,,
M066_A1-28/04/2017,0.0812878,,,,,
M066_A1-29/04/2017,0.0812878,,,,,
M066_A1-30/04/2017,0.0812878,,,,,
M066_A1-01/05/2017,0.0812878,,,,,
M066_A1-02/05/2017,0.0812878,,,,,
M066_A1-03/05/2017,0.0812878,,,,,
M066_A1-04/05/2017,0.0812878,,,,,
M066_A1-05/05/2017,0.0812878,,,,,
M066_A1-06/05/2017,0.0812878,,,,,
M066_A1-07/05/2017,0.0812878,,,,,
M066_A1-08/05/2017,0.0812878,,,,,
M066_A1-09/05/2017,0.0812878,,,,,
M066_A1-10/05/2017,0.0812878,,,,,
M066_A1-11/05/2017,0.0812878,,,,,
M066_A1-12/05/2017,0.0812878,,,,,
M066_A1-13/05/2017,0.0812878,,,,,
M066_A1-14/05/2017,0.0812878,,,,,
M066_A1-15/05/2017,0.0812878,,,,,
M066_A1-16/05/2017,0.0812878,,,,,
M066_A1-17/05/2017,0.0812878,,,,,
M066_A1-18/05/2017,0.0812878,,,,,
M066_A1-19/05/2017,0.0812878,,,,,
M066_A1-20/05/2017,0.0812878,,,,,
M066_A1-21/05/2017,0.0812878,,,,,
M066_A1-22/05/2017,0.0812878,,,,,
M066_A1-23/05/2017,0.0812878,,,,,
M066_A1-24/05/2017,0.0812878,,,,,
M066_A1-25/05/2017,0.0812878,,,,,
M066_A1-26/05/2017,0.0812878,,,,,
M066_A1-27/05/2017,0.0812878,,,,,
M066_A1-28/05/2017,0.0812878,,,,,
M066_A1-29/05/2017,0.0812878,,,,,
M066_A1-30/05/2017,0.0812878,,,,,
M066_A1-31/05/2017,0.0812878,,,,,
M066_A1-01/06/2017,0.0812878,,,,,
M066_A1-02/06/2017,0.0812878,,,,,
M066_A1-03/06/2017,0.0812878,,,,,
M066_A1-04/06/2017,0.0812878,,,,,
M066_A1-05/06/2017,0.0812878,,,,,
M066_A1-06/06/2017,0.0812878,,,,,
M066_A1-07/06/2017,0.0812878,,,,,
M066_A1-08/06/2017,0.0812878,,,,,
M066_A1-09/06/2017,0.0812878,,,,,
M066_A1-10/06/2017,0.0812878,,,,,
M066_A1-11/06/2017,0.0812878,,,,,
M066_A1-12/06/2017,0.0812878,,,,,
M066_A1-13/06/2017,0.0812878,,,,,
M066_A1-14/06/2017,0.0812878,,,,,
M066_A1-15/06/2017,0.0812878,,,,,
M066_A1-16/06/2017,0.0812878,,,,,
M066_A1-17/06/2017,0.0812878,,,,,
M066_A1-18/06/2017,0.0812878,,,,,
M066_A1-19/06/2017,0.0812878,,,,,
M066_A1-20/06/2017,0.0812878,,,,,
M066_A1-21/06/2017,0.0812878,,,,,
M066_A1-22/06/2017,0.0812878,,,,,
M066_A1-23/06/2017,0.0812878,,,,,
M066_A1-24/06/2017,0.0812878,,,,,
M066_A1-25/06/2017,0.0812878,,,,,
M066_A1-26/06/2017,0.0812878,,,,,
M066_A1-27/06/2017,0.0812878,,,,,
M066_A1-28/06/2017,0.0812878,,,,,
M066_A1-29/06/2017,0.0812878,,,,,
M066_A1-30/06/2017,0.0812878,,,,,
M066_A1-01/07/2017,0.0812878,,,,,
M066_A1-02/07/2017,0.0812878,,,,,
M066_A1-03/07/2017,0.0812878,,,,,
M066_A1-04/07/2017,0.0812878,,,,,
M066_A1-05/07/2017,0.0812878,,,,,
M066_A1-06/07/2017,0.0812878,,,,,
M066_A1-07/07/2017,0.0812878,,,,,
M066_A1-08/07/2017,0.0812878,,,,,
M066_A1-09/07/2017,0.0812878,,,,,
M066_A1-10/07/2017,0.0812878,,,,,
M066_A1-11/07/2017,0.0812878,,,,,
M066_A1-12/07/2017,0.0812878,,,,,
M066_A1-13/07/2017,0.0812878,,,,,
M066_A1-14/07/2017,0.0812878,,,,,
M066_A1-15/07/2017,0.0812878,,,,,
M066_A1-16/07/2017,0.0812878,,,,,
M066_A1-17/07/2017,0.0812878,,,,,
M066_A1-18/07/2017,0.0812878,,,,,
M066_A1-19/07/2017,0.0812878,,,,,
M066_A1-20/07/2017,0.0812878,,,,,
M066_A1-21/07/2017,0.0812878,,,,,
M066_A1-22/07/2017,0.0812878,,,,,
M066_A1-23/07/2017,0.0812878,,,,,
M066_A1-24/07/2017,0.0812878,,,,,
M066_A1-25/07/2017,0.0812878,,,,,
M066_A1-26/07/2017,0.0812878,,,,,
M066_A1-27/07/2017,0.0812878,,,,,
M066_A1-28/07/2017,0.0812878,,,,,
M066_A1-29/07/2017,0.0812878,,,,,
M066_A1-30/07/2017,0.0812878,,,,,
M066_A1-31/07/2017,0.0812878,,,,,
M066_A1-01/08/2017,0.0812878,,,,,
M066_A1-02/08/2017,0.0812878,,,,,
M066_A1-03/08/2017,0.0812878,,,,,
M066_A1-04/08/2017,0.0812878,,,,,
M066_A1-05/08/2017,0.0812878,,,,,
M066_A1-06/08/2017,0.0812878,,,,,
M066_A1-07/08/2017,0.0812878,,,,,
M066_A1-08/08/2017,0.0812878,,,,,
M066_A1-09/08/2017,0.0812878,,,,,
M066_A1-10/08/2017,0.0812878,,,,,
M066_A1-11/08/2017,0.0812878,,,,,
M066_A1-12/08/2017,0.0812878,,,,,
M066_A1-13/08/2017,0.0812878,,,,,
M066_A1-14/08/2017,0.0812878,,,,,
M066_A1-15/08/2017,0.0812878,,,,,
M066_A1-16/08/2017,0.0812878,,,,,
M066_A1-17/08/2017,0.0812878,,,,,
M066_A1-18/08/2017,0.0812878,,,,,
M066_A1-19/08/2017,0.0812878,,,,,
M066_A1-20/08/2017,0.0812878,,,,,
M066_A1-21/08/2017,0.0812878,,,,,
M066_A1-22/08/2017,0.0812878,,,,,
M066_A1-23/08/2017,0.0812878,,,,,
M066_A1-24/08/2017,0.0812878,,,,,
M066_A1-25/08/2017,0.0812878,,,,,
M066_A1-26/08/2017,0.0812878,,,,,
M066_A1-27/08/2017,0.0812878,,,,,
M066_A1-28/08/2017,0.0812878,,,,,
M066_A1-29/08/2017,0.0812878,,,,,
M066_A1-30/08/2017,0.0812878,,,,,
M066_A1-31/08/2017,0.0812878,,,,,
M066_A1-01/09/2017,0.0812878,,,,,
M066_A1-02/09/2017,0.0812878,,,,,
M066_A1-03/09/2017,0.0812878,,,,,
M066_A1-04/09/2017,0.0812878,,,,,
M066_A1-05/09/2017,0.0812878,,,,,
M066_A1-06/09/2017,0.0812878,,,,,
M066_A1-07/09/2017,0.0812878,,,,,
M066_A1-08/09/2017,0.0812878,,,,,
M066_A1-09/09/2017,0.0812878,,,,,
M066_A1-10/09/2017,0.0812878,,,,,
M066_A1-11/09/2017,0.0812878,,,,,
M066_A1-12/09/2017,0.0812878,,,,,
M066_A1-13/09/2017,0.0812878,,,,,
M066_A1-14/09/2017,0.0812878,,,,,
M066_A1-15/09/2017,0.0812878,,,,,
M066_A1-16/09/2017,0.0812878,,,,,
M066_A1-17/09/2017,0.0812878,,,,,
M066_A1-18/09/2017,0.0812878,,,,,
M066_A1-19/09/2017,0.0812878,,,,,
M066_A1-20/09/2017,0.0812878,,,,,
M066_A1-21/09/2017,0.0812878,,,,,
M066_A1-22/09/2017,0.0812878,,,,,
M066_A1-23/09/2017,0.0812878,,,,,
M066_A1-24/09/2017,0.0812878,,,,,
M066_A1-25/09/2017,0.0812878,,,,,
M066_A1-26/09/2017,0.0812878,,,,,
M066_A1-27/09/2017,0.0812878,,,,,
M066_A1-28/09/2017,0.0812878,,,,,
M066_A1-29/09/2017,0.0812878,,,,,
M066_A1-30/09/2017,0.0812878,,,,,
M066_A1-01/10/2017,0.0812878,,,,,
M066_A1-02/10/2017,0.0812878,,,,,
M066_A1-03/10/2017,0.0812878,,,,,
M066_A1-04/10/2017,0.0812878,,,,,
M066_A1-05/10/2017,0.0812878,,,,,
M066_A1-06/10/2017,0.0812878,,,,,
M066_A1-07/10/2017,0.0812878,,,,,
M066_A1-08/10/2017,0.0812878,,,,,
M066_A1-09/10/2017,0.0812878,,,,,
M066_A1-10/10/2017,0.0812878,,,,,
M066_A1-11/10/2017,0.0812878,,,,,
M066_A1-12/10/2017,0.0812878,,,,,
M066_A1-13/10/2017,0.0812878,,,,,
M066_A1-14/10/2017,0.0812878,,,,,
M066_A1-15/10/2017,0.0812878,,,,,
M066_A1-16/10/2017,0.0812878,,,,,
M066_A1-17/10/2017,0.0812878,,,,,
M066_A1-18/10/2017,0.0812878,,,,,
M066_A1-19/10/2017,0.0812878,,,,,
M066_A1-20/10/2017,0.0812878,,,,,
M066_A1-21/10/2017,0.0812878,,,,,
M066_A1-22/10/2017,0.0812878,,,,,
M066_A1-23/10/2017,0.0812878,,,,,
M066_A1-24/10/2017,0.0812878,,,,,
M066_A1-25/10/2017,0.0812878,,,,,
M066_A1-26/10/2017,0.0812878,,,,,
M066_A1-27/10/2017,0.0812878,,,,,
M066_A1-28/10/2017,0.0812878,,,,,
M066_A1-29/10/2017,0.0812878,,,,,
M066_A1-30/10/2017,0.0812878,,,,,
M066_A1-31/10/2017,0.0812878,,,,,
M066_A1-01/11/2017,0.0812878,,,,,
M066_A1-02/11/2017,0.0812878,,,,,
M066_A1-03/11/2017,0.0812878,,,,,
M066_A1-04/11/2017,0.0812878,,,,,
M066_A1-05/11/2017,0.0812878,,,,,
M066_A1-06/11/2017,0.0812878,,,,,
M066_A1-07/11/2017,0.0812878,,,,,
M066_A1-08/11/2017,0.0812878,,,,,
M066_A1-09/11/2017,0.0812878,,,,,
M066_A1-10/11/2017,0.0812878,,,,,
M066_A1-11/11/2017,0.0812878,,,,,
M066_A1-12/11/2017,0.0812878,,,,,
M066_A1-13/11/2017,0.0812878,,,,,
M066_A1-14/11/2017,0.0812878,,,,,
M066_A1-15/11/2017,0.0812878,,,,,
M066_A1-16/11/2017,0.0812878,,,,,
M066_A1-17/11/2017,0.0812878,,,,,
M066_A1-18/11/2017,0.0812878,,,,,
M066_A1-19/11/2017,0.0812878,,,,,
M066_A1-20/11/2017,0.0812878,,,,,
M066_A1-21/11/2017,0.0812878,,,,,
M066_A1-22/11/2017,0.0812878,,,,,
M066_A1-23/11/2017,0.0812878,,,,,
M066_A1-24/11/2017,0.0812878,,,,,
M066_A1-25/11/2017,0.0812878,,,,,
M066_A1-26/11/2017,0.0812878,,,,,
M066_A1-27/11/2017,0.0812878,,,,,
M066_A1-28/11/2017,0.0812878,,,,,
M066_A1-29/11/2017,0.0812878,,,,,
M066_A1-30/11/2017,0.0812878,,,,,
M066_A1-01/12/2017,0.0812878,,,,,
M066_A1-02/12/2017,0.0812878,,,,,
M066_A1-03/12/2017,0.0812878,,,,,
M066_A1-04/12/2017,0.0812878,,,,,
M066_A1-05/12/2017,0.0812878,,,,,
M066_A1-06/12/2017,0.0812878,,,,,
M066_A1-07/12/2017,0.0812878,,,,,
M066_A1-08/12/2017,0.0812878,,,,,
M066_A1-09/12/2017,0.0812878,,,,,
M066_A1-10/12/2017,0.0812878,,,,,
M066_A1-11/12/2017,0.0812878,,,,,
M066_A1-12/12/2017,0.0812878,,,,,
M066_A1-13/12/2017,0.0812878,,,,,
M066_A1-14/12/2017,0.0812878,,,,,
M066_A1-15/12/2017,0.0812878,,,,,
M066_A1-16/12/2017,0.0812878,,,,,
M066_A1-17/12/2017,0.0812878,,,,,
M066_A1-18/12/2017,0.0812878,,,,,
M066_A1-19/12/2017,0.0812878,,,,,
M066_A1-20/12/2017,0.0812878,,,,,
M066_A1-21/12/2017,0.0812878,,,,,
M066_A1-22/12/2017,0.0812878,,,,,
M066_A1-23/12/2017,0.0812878,,,,,
M066_A1-24/12/2017,0.0812878,,,,,
M066_A1-25/12/2017,0.0812878,,,,,
M066_A1-26/12/2017,0.0812878,,,,,
M066_A1-27/12/2017,0.0812878,,,,,
M066_A1-28/12/2017,0.0812878,,,,,
M066_A1-29/12/2017,0.0812878,,,,,
M066_A1-30/12/2017,0.0812878,,,,,
M066_A1-31/12/2017,0.0812878,,,,,
M066_A1-01/01/2018,0.0812878,,,,,
M066_A1-02/01/2018,0.0812878,,,,,
M066_A1-03/01/2018,0.0812878,,,,,
M066_A1-04/01/2018,0.0812878,,,,,
M066_A1-05/01/2018,0.0812878,,,,,
M066_A1-06/01/2018,0.0812878,,,,,
M066_A1-07/01/2018,0.0812878,,,,,
M066_A1-08/01/2018,0.0812878,,,,,
M066_A1-09/01/2018,0.0812878,,,,,
M066_A1-10/01/2018,0.0812878,,,,,
M066_A1-11/01/2018,0.0812878,,,,,
M066_A1-12/01/2018,0.0812878,,,,,
M066_A1-13/01/2018,0.0812878,,,,,
M066_A1-14/01/2018,0.0812878,,,,,
M066_A1-15/01/2018,0.0812878,,,,,
M066_A1-16/01/2018,0.0812878,,,,,
M066_A1-17/01/2018,0.0812878,,,,,
M066_A1-18/01/2018,0.0812878,,,,,
M066_A2-17/06/2015,0.0812878,,,,,
M066_A2-18/06/2015,0.0812878,,,,,
M066_A2-19/06/2015,0.0812878,,,,,
M066_A2-20/06/2015,0.0812878,,,,,
M066_A2-21/06/2015,0.0812878,,,,,
M066_A2-22/06/2015,0.0812878,,,,,
M066_A2-23/06/2015,0.0812878,,,,,
M066_A2-24/06/2015,0.0812878,,,,,
M066_A2-25/06/2015,0.0812878,,,,,
M066_A2-26/06/2015,0.0812878,,,,,
M066_A2-27/06/2015,0.0812878,,,,,
M066_A2-28/06/2015,0.0812878,,,,,
M066_A2-29/06/2015,0.0812878,,,,,
M066_A2-30/06/2015,0.0812878,,,,,
M066_A2-01/07/2015,0.0812878,,,,,
M066_A2-02/07/2015,0.0812878,,,,,
M066_A2-03/07/2015,0.0812878,,,,,
M066_A2-04/07/2015,0.0812878,,,,,
M066_A2-05/07/2015,0.0812878,,,,,
M066_A2-06/07/2015,0.0812878,,,,,
M066_A2-07/07/2015,0.0812878,,,,,
M066_A2-08/07/2015,0.0812878,,,,,
M066_A2-09/07/2015,0.0812878,,,,,
M066_A2-10/07/2015,0.0812878,,,,,
M066_A2-11/07/2015,0.0812878,,,,,
M066_A2-12/07/2015,0.0812878,,,,,
M066_A2-13/07/2015,0.0812878,,,,,
M066_A2-14/07/2015,0.0812878,,,,,
M066_A2-15/07/2015,0.0812878,,,,,
M066_A2-16/07/2015,0.0812878,,,,,
M066_A2-17/07/2015,0.0812878,,,,,
M066_A2-18/07/2015,0.0812878,,,,,
M066_A2-19/07/2015,0.0812878,,,,,
M066_A2-20/07/2015,0.0812878,,,,,
M066_A2-21/07/2015,0.0812878,,,,,
M066_A2-22/07/2015,0.0812878,,,,,
M066_A2-23/07/2015,0.0812878,,,,,
M066_A2-24/07/2015,0.0812878,,,,,
M066_A2-25/07/2015,0.0812878,,,,,
M066_A2-26/07/2015,0.0812878,,,,,
M066_A2-27/07/2015,0.0812878,,,,,
M066_A2-28/07/2015,0.0812878,,,,,
M066_A2-29/07/2015,0.0812878,,,,,
M066_A2-30/07/2015,0.0812878,,,,,
M066_A2-31/07/2015,0.0812878,,,,,
M066_A2-01/08/2015,0.0812878,,,,,
M066_A2-02/08/2015,0.0812878,,,,,
M066_A2-03/08/2015,0.0812878,,,,,
M066_A2-04/08/2015,0.0812878,,,,,
M066_A2-05/08/2015,0.0812878,,,,,
M066_A2-06/08/2015,0.0812878,,,,,
M066_A2-07/08/2015,0.0812878,,,,,
M066_A2-08/08/2015,0.0812878,,,,,
M066_A2-09/08/2015,0.0812878,,,,,
M066_A2-10/08/2015,0.0812878,,,,,
M066_A2-11/08/2015,0.0812878,,,,,
M066_A2-12/08/2015,0.0812878,,,,,
M066_A2-13/08/2015,0.0812878,,,,,
M066_A2-14/08/2015,0.0812878,,,,,
M066_A2-15/08/2015,0.0812878,,,,,
M066_A2-16/08/2015,0.0812878,,,,,
M066_A2-17/08/2015,0.0812878,,,,,
M066_A2-18/08/2015,0.0812878,,,,,
M066_A2-19/08/2015,0.0812878,,,,,
M066_A2-20/08/2015,0.0812878,,,,,
M066_A2-21/08/2015,0.0812878,,,,,
M066_A2-22/08/2015,0.0812878,,,,,
M066_A2-23/08/2015,0.0812878,,,,,
M066_A2-24/08/2015,0.0812878,,,,,
M066_A2-25/08/2015,0.0812878,,,,,
M066_A2-26/08/2015,0.0812878,,,,,
M066_A2-27/08/2015,0.0812878,,,,,
M066_A2-28/08/2015,0.0812878,,,,,
M066_A2-29/08/2015,0.0812878,,,,,
M066_A2-30/08/2015,0.0812878,,,,,
M066_A2-31/08/2015,0.0812878,,,,,
M066_A2-01/09/2015,0.0812878,,,,,
M066_A2-02/09/2015,0.0812878,,,,,
M066_A2-03/09/2015,0.0812878,,,,,
M066_A2-04/09/2015,0.0812878,,,,,
M066_A2-05/09/2015,0.0812878,,,,,
M066_A2-06/09/2015,0.0812878,,,,,
M066_A2-07/09/2015,0.0812878,,,,,
M066_A2-08/09/2015,0.0812878,,,,,
M066_A2-09/09/2015,0.0812878,,,,,
M066_A2-10/09/2015,0.0812878,,,,,
M066_A2-11/09/2015,0.0812878,,,,,
M066_A2-12/09/2015,0.0812878,,,,,
M066_A2-13/09/2015,0.0812878,,,,,
M066_A2-14/09/2015,0.0812878,,,,,
M066_A2-15/09/2015,0.0812878,,,,,
M066_A2-16/09/2015,0.0812878,,,,,
M066_A2-17/09/2015,0.0812878,,,,,
M066_A2-18/09/2015,0.0812878,,,,,
M066_A2-19/09/2015,0.0812878,,,,,
M066_A2-20/09/2015,0.0812878,,,,,
M066_A2-21/09/2015,0.0812878,,,,,
M066_A2-22/09/2015,0.0812878,,,,,
M066_A2-23/09/2015,0.0812878,,,,,
M066_A2-24/09/2015,0.0812878,,,,,
M066_A2-25/09/2015,0.0812878,,,,,
M066_A2-26/09/2015,0.0812878,,,,,
M066_A2-27/09/2015,0.0812878,,,,,
M066_A2-28/09/2015,0.0812878,,,,,
M066_A2-29/09/2015,0.0812878,,,,,
M066_A2-30/09/2015,0.0812878,,,,,
M066_A2-01/10/2015,0.0812878,,,,,
M066_A2-02/10/2015,0.0812878,,,,,
M066_A2-03/10/2015,0.0812878,,,,,
M066_A2-04/10/2015,0.0812878,,,,,
M066_A2-05/10/2015,0.0812878,,,,,
M066_A2-06/10/2015,0.0812878,,,,,
M066_A2-07/10/2015,0.0812878,,,,,
M066_A2-08/10/2015,0.0812878,,,,,
M066_A2-09/10/2015,0.0812878,,,,,
M066_A2-10/10/2015,0.0812878,,,,,
M066_A2-11/10/2015,0.0812878,,,,,
M066_A2-12/10/2015,0.0812878,,,,,
M066_A2-13/10/2015,0.0812878,,,,,
M066_A2-14/10/2015,0.0812878,,,,,
M066_A2-15/10/2015,0.0812878,,,,,
M066_A2-16/10/2015,0.0812878,,,,,
M066_A2-17/10/2015,0.0812878,,,,,
M066_A2-18/10/2015,0.0812878,,,,,
M066_A2-19/10/2015,0.0812878,,,,,
M066_A2-20/10/2015,0.0812878,,,,,
M066_A2-21/10/2015,0.0812878,,,,,
M066_A2-22/10/2015,0.0812878,,,,,
M066_A2-23/10/2015,0.0812878,,,,,
M066_A2-24/10/2015,0.0812878,,,,,
M066_A2-25/10/2015,0.0812878,,,,,
M066_A2-26/10/2015,0.0812878,,,,,
M066_A2-27/10/2015,0.0812878,,,,,
M066_A2-28/10/2015,0.0812878,,,,,
M066_A2-29/10/2015,0.0812878,,,,,
M066_A2-30/10/2015,0.0812878,,,,,
M066_A2-31/10/2015,0.0812878,,,,,
M066_A2-01/11/2015,0.0812878,,,,,
M066_A2-02/11/2015,0.0812878,,,,,
M066_A2-03/11/2015,0.0812878,,,,,
M066_A2-04/11/2015,0.0812878,,,,,
M066_A2-05/11/2015,0.0812878,,,,,
M066_A2-06/11/2015,0.0812878,,,,,
M066_A2-07/11/2015,0.0812878,,,,,
M066_A2-08/11/2015,0.0812878,,,,,
M066_A2-09/11/2015,0.0812878,,,,,
M066_A2-10/11/2015,0.0812878,,,,,
M066_A2-11/11/2015,0.0812878,,,,,
M066_A2-12/11/2015,0.0812878,,,,,
M066_A2-13/11/2015,0.0812878,,,,,
M066_A2-14/11/2015,0.0812878,,,,,
M066_A2-15/11/2015,0.0812878,,,,,
M066_A2-16/11/2015,0.0812878,,,,,
M066_A2-17/11/2015,0.0812878,,,,,
M066_A2-18/11/2015,0.0812878,,,,,
M066_A2-19/11/2015,0.0812878,,,,,
M066_A2-20/11/2015,0.0812878,,,,,
M066_A2-21/11/2015,0.0812878,,,,,
M066_A2-22/11/2015,0.0812878,,,,,
M066_A2-23/11/2015,0.0812878,,,,,
M066_A2-24/11/2015,0.0812878,,,,,
M066_A2-25/11/2015,0.0812878,,,,,
M066_A2-26/11/2015,0.0812878,,,,,
M066_A2-27/11/2015,0.0812878,,,,,
M066_A2-28/11/2015,0.0812878,,,,,
M066_A2-29/11/2015,0.0812878,,,,,
M066_A2-30/11/2015,0.0812878,,,,,
M066_A2-01/12/2015,0.0812878,,,,,
M066_A2-02/12/2015,0.0812878,,,,,
M066_A2-03/12/2015,0.0812878,,,,,
M066_A2-04/12/2015,0.0812878,,,,,
M066_A2-05/12/2015,0.0812878,,,,,
M066_A2-06/12/2015,0.0812878,,,,,
M066_A2-07/12/2015,0.0812878,,,,,
M066_A2-08/12/2015,0.0812878,,,,,
M066_A2-09/12/2015,0.0812878,,,,,
M066_A2-10/12/2015,0.0812878,,,,,
M066_A2-11/12/2015,0.0812878,,,,,
M066_A2-12/12/2015,0.0812878,,,,,
M066_A2-13/12/2015,0.0812878,,,,,
M066_A2-14/12/2015,0.0812878,,,,,
M066_A2-15/12/2015,0.0812878,,,,,
M066_A2-16/12/2015,0.0812878,,,,,
M066_A2-17/12/2015,0.0812878,,,,,
M066_A2-18/12/2015,0.0812878,,,,,
M066_A2-19/12/2015,0.0812878,,,,,
M066_A2-20/12/2015,0.0812878,,,,,
M066_A2-21/12/2015,0.0812878,,,,,
M066_A2-22/12/2015,0.0812878,,,,,
M066_A2-23/12/2015,0.0812878,,,,,
M066_A2-24/12/2015,0.0812878,,,,,
M066_A2-25/12/2015,0.0812878,,,,,
M066_A2-26/12/2015,0.0812878,,,,,
M066_A2-27/12/2015,0.0812878,,,,,
M066_A2-28/12/2015,0.0812878,,,,,
M066_A2-29/12/2015,0.0812878,,,,,
